date,adjClose
2020-08-20,104.35018920898438
2020-08-21,104.70738220214844
2020-08-24,104.9150390625
2020-08-25,104.88180541992188
2020-08-26,105.08948516845703
2020-08-27,104.67415618896484
2020-08-28,105.00641632080078
2020-08-31,105.47991943359375
2020-09-01,105.53807830810547
2020-09-02,105.57959747314453
2020-09-03,105.214111328125
2020-09-04,104.8901138305664
2020-09-08,104.98981475830078
2020-09-09,105.04794311523438
2020-09-10,105.13934326171875
2020-09-11,105.08121490478516
2020-09-14,105.01473236083984
2020-09-15,105.08948516845703
2020-09-16,105.08948516845703
2020-09-17,105.14765930175781
2020-09-18,105.0562744140625
2020-09-21,104.8652114868164
2020-09-22,104.89842224121094
2020-09-23,104.79045104980469
2020-09-24,104.8652114868164
2020-09-25,105.00641632080078
2020-09-28,105.2223892211914
2020-09-29,105.39683532714844
2020-09-30,105.08121490478516
2020-10-01,105.06201934814453
2020-10-02,105.07870483398438
2020-10-05,104.76197814941406
2020-10-06,104.77867126464844
2020-10-07,104.7702865600586
2020-10-08,105.18702697753906
2020-10-09,105.22037506103516
2020-10-12,105.28704833984375
2020-10-13,105.28704833984375
2020-10-14,105.28704833984375
2020-10-15,105.25370025634766
2020-10-16,105.29537963867188
2020-10-19,105.04534149169922
2020-10-20,104.95366668701172
2020-10-21,104.92033386230469
2020-10-22,104.76197814941406
2020-10-23,104.88699340820312
2020-10-26,104.97034454345703
2020-10-27,105.17869567871094
2020-10-28,105.04534149169922
2020-10-29,104.68697357177734
2020-10-30,104.37026977539062
2020-11-02,104.7529525756836
2020-11-03,104.66940307617188
2020-11-04,104.84486389160156
2020-11-05,104.92842102050781
2020-11-06,104.45214080810547
2020-11-09,104.1513671875
2020-11-10,104.25161743164062
2020-11-11,104.43544006347656
2020-11-12,104.72789764404297
2020-11-13,104.71953582763672
2020-11-16,104.5774917602539
2020-11-17,104.7529525756836
2020-11-18,104.78636169433594
2020-11-19,104.89498901367188
2020-11-20,105.12895965576172
2020-11-23,105.0453872680664
2020-11-24,105.0788345336914
2020-11-25,105.2542724609375
2020-11-27,105.51327514648438
2020-11-30,105.6302490234375
2020-12-01,105.3902359008789
2020-12-02,105.46549987792969
2020-12-03,105.75824737548828
2020-12-04,105.53240966796875
2020-12-07,105.80843353271484
2020-12-08,105.98406219482422
2020-12-09,105.85026550292969
2020-12-10,106.09282684326172
2020-12-11,106.08445739746094
2020-12-14,106.08445739746094
2020-12-15,106.27684020996094
2020-12-16,106.26849365234375
2020-12-17,106.32954406738281
2020-12-18,106.27933502197266
2020-12-21,106.26262664794922
2020-12-22,106.36299133300781
2020-12-23,106.41319274902344
2020-12-24,106.45503234863281
2020-12-28,106.53032684326172
2020-12-29,106.48013305664062
2020-12-30,106.56378936767578
2020-12-31,106.7896499633789
2021-01-04,106.90677642822266
2021-01-05,106.87332916259766
2021-01-06,106.555419921875
2021-01-07,106.48847961425781
2021-01-08,106.07019805908203
2021-01-11,105.84431457519531
2021-01-12,105.98654174804688
2021-01-13,106.22079467773438
2021-01-14,106.27098846435547
2021-01-15,106.38810729980469
2021-01-19,106.63908386230469
2021-01-20,106.79801940917969
2021-01-21,107.05738830566406
2021-01-22,106.8900375366211
2021-01-25,107.16614532470703
2021-01-26,107.00719451904297
2021-01-27,106.97371673583984
2021-01-28,107.18287658691406
2021-01-29,107.07410430908203
2021-02-01,106.83985900878906
2021-02-02,106.99881744384766
2021-02-03,106.9402847290039
2021-02-04,106.86495208740234
2021-02-05,106.83985900878906
2021-02-08,106.9402847290039
2021-02-09,106.99881744384766
2021-02-10,107.09083557128906
2021-02-11,106.96533203125
2021-02-12,106.7896499633789
2021-02-16,106.27098846435547
2021-02-17,106.22917175292969
2021-02-18,105.78575134277344
2021-02-19,105.33403778076172
2021-02-22,105.32564544677734
2021-02-23,105.35074615478516
2021-02-24,105.26708984375
2021-02-25,103.97874450683594
2021-02-26,105.26708984375
2021-03-01,104.91571044921875
2021-03-02,105.3423843383789
2021-03-03,105.0746841430664
2021-03-04,104.67311096191406
2021-03-05,104.78187561035156
2021-03-08,104.20462799072266
2021-03-09,104.857177734375
2021-03-10,105.33403778076172
2021-03-11,105.42601776123047
2021-03-12,104.59780883789062
2021-03-15,104.90736389160156
2021-03-16,105.1248779296875
2021-03-17,105.0328369140625
2021-03-18,104.28828430175781
2021-03-19,104.48908996582031
2021-03-22,104.99099731445312
2021-03-23,105.20853424072266
2021-03-24,105.4845962524414
2021-03-25,105.40931701660156
2021-03-26,105.43441009521484
2021-03-29,105.14996337890625
2021-03-30,104.96593475341797
2021-03-31,104.99099731445312
2021-04-01,105.29288482666016
2021-04-05,104.99100494384766
2021-04-06,105.04971313476562
2021-04-07,105.11676788330078
2021-04-08,105.3515853881836
2021-04-09,105.12519836425781
2021-04-12,105.1419677734375
2021-04-13,105.5277099609375
2021-04-14,105.5277099609375
2021-04-15,106.09793853759766
2021-04-16,106.06438446044922
2021-04-19,105.87992095947266
2021-04-20,105.94699096679688
2021-04-21,106.047607421875
2021-04-22,106.1734390258789
2021-04-23,106.2237548828125
2021-04-26,106.28245544433594
2021-04-27,106.2740478515625
2021-04-28,106.6094741821289
2021-04-29,106.55915832519531
2021-04-30,106.49208068847656
2021-05-03,106.75730895996094
2021-05-04,107.0014877319336
2021-05-05,107.4814224243164
2021-05-06,107.35516357421875
2021-05-07,107.58246612548828
2021-05-10,107.63301849365234
2021-05-11,107.3467025756836
2021-05-12,107.1614761352539
2021-05-13,107.18673706054688
2021-05-14,107.56563568115234
2021-05-17,107.77613830566406
