Date,CL=F,UUP,GLD,^VIX,^OVX,SHY,IEF,TIP,CL_vol_5d,CL_vol_21d,CL_mom_5d,CL_mom_21d,UUP_lag1,GLD_lag1,VIX_lag1
2020-09-21,-0.044772441387906724,0.007142919348760445,-0.020291789448272826,0.07277975788940433,0.09328378304218378,-0.00011549794531768192,0.0018058099024631485,-0.0018203280067773091,0.03489004243784602,0.028183841720612408,0.010711730848529473,-0.00380503467139786,0.0011954769722883072,0.001310849171618332,-0.024097519932326384
2020-09-22,0.007350105359467696,0.0035522909124623813,-0.004858095828927072,-0.0336781482249285,-0.03826059269615244,0.00023137600356314396,0.0,0.00031664930743040856,0.03368136574194448,0.028283875431341157,0.006780309006436361,-0.003185866170592922,0.007142919348760445,-0.020291789448272826,0.07277975788940433
2020-09-23,0.008298848989760854,0.005501030476007753,-0.021843335368817322,0.06206895601370426,0.07825221279829511,0.0,0.0,-0.001029822891925129,0.025155778150288202,0.028315824570367274,-0.001148708573215024,-0.0031045558519623667,0.0035522909124623813,-0.004858095828927072,-0.0336781482249285
2020-09-24,0.009471682479421088,-0.0015686255353675198,0.0037119030895910897,-0.002452258879528738,-0.040224762728355366,-0.00011587805824550649,0.0004920878925662102,0.0007131735844947896,0.023324157624918417,0.02809597917416569,-0.0032481020313013973,-0.0034622408014370384,0.005501030476007753,-0.021843335368817322,0.06206895601370426
2020-09-25,-0.0014896073327479297,0.0027435029683890895,-0.0028540460781505306,-0.07764879547678216,-0.034883147799281936,0.00011587805824548556,0.0008196555664983702,0.0013456307245180625,0.023075995595114317,0.028082085772160387,-0.004228282378401001,-0.0035770943751926485,-0.0015686255353675198,0.0037119030895910897,-0.002452258879528738
2020-09-28,0.00865802515988958,-0.0031360231215788515,0.010010290107421884,-0.007228436564641337,-0.01876960562093489,0.00011556957790780161,-0.00016368074567123863,0.002054646848348121,0.004507533469183187,0.02818505765504749,0.006457810931158259,-0.002779138480981563,0.0027435029683890895,-0.0028540460781505306,-0.07764879547678216
2020-09-29,-0.03279797215230347,-0.004722467701742684,0.008397048385655496,0.003049942211505981,0.12671073247245554,-0.00011556957790766582,0.0007371594564791158,0.001656507341353787,0.01802164061950241,0.028932238185779252,-0.0015718045711959742,-0.004263436634429012,-0.0031360231215788515,0.010010290107421884,-0.007228436564641337
2020-09-30,0.023394357822996505,0.0,-0.006022969047958764,0.0037994110677157717,-0.04727388680592764,0.00011556957790780161,-0.0027055318818918245,-0.0029990838340265224,0.021091602049511902,0.029530529547107394,0.001447297195451156,-0.0027487889114668784,-0.004722467701742684,0.008397048385655496,0.003049942211505981
2020-10-01,-0.03800812076035567,-0.0015792375730130448,0.008880963695329078,0.01243656179021089,0.11474810104169689,-0.0002313492619880038,0.0005667558431205628,-0.0001826902185289997,0.02655605209648135,0.03046550593217915,-0.008048663452504195,-0.004726035855659295,0.0,-0.006022969047958764,0.0037994110677157717
2020-10-02,-0.04408796278486181,0.002367753442246101,-0.0008957769408936138,0.03423851458061793,0.11762541950491463,0.00011568132130420764,-0.0009857862478170752,0.00015880297300640864,0.03047040167746545,0.031209184452678902,-0.01656833454292697,-0.005412666213322352,-0.0015792375730130448,0.008880963695329078,0.01243656179021089
2020-10-05,0.056918520742768076,-0.004345187017199501,0.004861081696310086,0.011872776060093631,-0.11580336909235955,-0.0003472809120322816,-0.006347492522219273,-0.0030187370779467086,0.04475465088314328,0.034050090387592685,-0.0069162354263512735,-0.002541385845810485,0.002367753442246101,-0.0008957769408936138,0.03423851458061793
2020-10-06,0.03630382300418181,0.002767279650115224,-0.011830479550692698,0.05293716717176936,-0.059159276985095974,0.0,0.002312901339212087,0.00015933056728014927,0.04542855005034161,0.033957450787685056,0.006904123604945783,0.001065609722238685,-0.004345187017199501,0.004861081696310086,0.011872776060093631
2020-10-07,-0.0178619835872461,-0.0011850877426842538,-0.00045132478533539146,-0.049366996151583034,-0.023888182430512342,-0.00011513105469225742,-0.0028921938695388423,-8.002621135756763e-05,0.04543134308570142,0.02905269945966353,-0.0013471446771027378,0.0039627828324903585,0.002767279650115224,-0.011830479550692698,0.05293716717176936
2020-10-08,0.03056678379794882,-0.0003952287576347586,0.0035486272055745486,-0.062497322852846836,-0.10048836175292972,0.0,0.001818878134129643,0.003969768499559245,0.041803097656096584,0.02885850477419408,0.01236783623455816,0.003775924326231746,-0.0011850877426842538,-0.00045132478533539146,-0.049366996151583034
2020-10-09,-0.014427446083128355,-0.005948954933889271,0.017998399966815504,-0.05297190792056515,0.029452613839463095,0.0,-0.0004956781833808621,0.0003169858422491947,0.0329574595347594,0.02865770547078501,0.01829993957490485,0.004036891563277761,-0.0003952287576347586,0.0035486272055745486,-0.062497322852846836
2020-10-12,-0.02924107339524113,-0.001193964414871167,-0.002875813691634357,0.0027960751290542016,0.038421754599581956,0.00023103594039991746,0.0010739183131515766,0.0006334530152040727,0.03011990424264603,0.02956287124854673,0.0010680207473030084,0.0026061720786781976,-0.005948954933889271,0.017998399966815504,-0.05297190792056515
2020-10-13,0.019340058974347804,0.005955956198964033,-0.01585383405158326,0.03911331624214154,0.04506363968062984,-0.00011590488570758354,0.002226512326345654,0.0,0.025804971849516755,0.029763866236037564,-0.002324732058663792,0.003616509260835481,-0.001193964414871167,-0.002875813691634357,0.0027960751290542016
2020-10-14,0.020680208567116512,-0.0023780764280741788,0.0030899939936110464,0.012578779463263023,-0.05671164480224494,0.0,0.00032894397184412254,0.0,0.025759984867706594,0.029546483011655925,0.00538370637220873,0.0033152232607013502,0.005955956198964033,-0.01585383405158326,0.03911331624214154
2020-10-15,-0.0019512647911746782,0.0047505110227094565,0.003639489400711449,0.021361115989375172,0.006868228685599778,0.0002315995907281617,-0.00107103478207981,-0.00031678507839776347,0.021577980663548067,0.02772846721432967,-0.0011199033456159688,0.0009392612759779,-0.0023780764280741788,0.0030899939936110464,0.012578779463263023
2020-10-16,-0.0019549863559981595,-0.0011854714448387967,-0.0034712263457632483,0.016182793055790224,0.005233816335848639,-0.00011569470502045621,-0.0005772408704281136,0.0003959113275576717,0.02034042291632816,0.027386793375448686,0.00137458859981007,-0.00010472139668167692,0.0047505110227094565,0.003639489400711449,0.021361115989375172
2020-10-19,-0.0012238218462122124,-0.003168399579399872,0.0005046193567768562,0.06257564880520325,-0.016245704515355133,0.0,-0.001650713891611044,-0.002377459423010729,0.011909774538575587,0.027375715501584744,0.006978038909615854,-0.00032544121806083414,-0.0011854714448387967,-0.0034712263457632483,0.016182793055790224
2020-10-20,0.015311934748149491,-0.0031783851192409363,0.004809318137998378,0.005809005718342171,0.011468015992998602,-0.00011590488570758354,-0.002149811238107264,-0.0008730975570429026,0.01096312046190738,0.025578972445830565,0.006172414064376191,0.0025357195503227952,-0.003168399579399872,0.0005046193567768562,0.06257564880520325
2020-10-21,-0.035099942415674726,-0.00518641230339329,0.00750319529892209,-0.024139129425446534,0.08163785933801913,0.0,-0.001325682215894047,-0.0003176460628765034,0.018380739242473562,0.026826415650050416,-0.004983616132182057,0.000514288703887442,-0.0031783851192409363,0.004809318137998378,0.005809005718342171
2020-10-22,0.015123645741958583,0.003991972515598241,-0.009849030639627046,-0.019028023214514585,-0.020597419879003494,-0.00034690940240616135,-0.003487970944941957,-0.001510434919164749,0.020543871421158003,0.02696641195442577,-0.0015686340255554043,0.0008392790254206672,-0.00518641230339329,0.00750319529892209,-0.024139129425446534
2020-10-23,-0.01963042130607216,-0.002393339050923407,-0.0010630400237792174,-0.02012289872538824,-0.006241296803196219,0.00011574825947616532,0.001413499157169545,0.0011926151860225075,0.022089575049018196,0.027246933405218426,-0.005103721015570205,-0.0005465354405552019,0.003991972515598241,-0.009849030639627046,-0.019028023214514585
2020-10-26,-0.03290686158892326,0.0035877788387184612,-0.0005039129828936211,0.1640060259756381,0.13566102400215937,0.00011603008823779302,0.0026546784514650547,0.0007943600204826395,0.02504493616529314,0.028148895923991116,-0.011440328964112413,-0.0020425951670397413,-0.002393339050923407,-0.0010630400237792174,-0.02012289872538824
2020-10-27,0.025855742328293227,-0.0019916116224080113,0.002628864176270774,0.027049192726482263,-0.05482147264192563,0.0,0.0022344782771630124,0.0019828898890118262,0.028116161964939372,0.02872014703532685,-0.009331567448083666,-0.0012236562542586153,0.0035877788387184612,-0.0005039129828936211,0.1640060259756381
2020-10-28,-0.056667975019934126,0.0063592279542723385,-0.01627516884164325,0.1887973109367799,0.17140997743436526,0.0,-8.278226304438114e-05,-0.0012686865564329722,0.03407992290854361,0.030452372431161886,-0.013645173968935548,-0.0023603230574791227,-0.0019916116224080113,0.002628864176270774,0.027049192726482263
2020-10-29,-0.03317327732466621,0.003954174081488802,-0.004153341326592121,-0.06911697590956624,0.06132501564441913,0.00023103594039991746,-0.004225389984689121,-0.0034173872403120585,0.030548927392719437,0.0305619847466061,-0.023304558582260503,-0.005054019969272586,0.0063592279542723385,-0.01627516884164325,0.1887973109367799
2020-10-30,-0.010561444981961874,0.001183218152690779,0.004550651041840146,0.011374287465003755,0.08263654703059783,-0.00011590488570758354,-0.0032428717091437646,-0.0030298308118016045,0.031086115279071784,0.029655678059072838,-0.021490763317438447,-0.0037470354083966907,0.003954174081488802,-0.004153341326592121,-0.06911697590956624
2020-11-02,0.028101034340012734,0.001181819801885136,0.00965812884851217,-0.02368705214446384,-0.031130240924205094,-1.131571286615007e-05,0.0017155266747225998,0.0036598826581951288,0.03691210057214695,0.02892052828345599,-0.00928918413165125,-0.0003094641167359979,0.001183218152690779,0.004550651041840146,0.011374287465003755
2020-11-03,0.022828934478801577,-0.005527006819084664,0.0056609432999779495,-0.04348516216767041,-0.04756960319067963,-0.00023126217981370154,-0.0022491409419433364,-0.0007979043467859115,0.036209764044528886,0.0263940753506269,-0.009894545701549578,-0.0019327777483534498,0.001181819801885136,0.00965812884851217,-0.02368705214446384
2020-11-04,0.038801942234723656,-0.0015847840348183497,-0.0005590140649358909,-0.18417981124429092,-0.15433408747897726,0.0002312621798137672,0.008386907541160908,0.0016749299127810262,0.030021997250538134,0.02657999894269046,0.009199437749381976,-0.001813819689756219,-0.005527006819084664,0.0056609432999779495,-0.04348516216767041
2020-11-05,-0.00923795635798285,-0.009561897220342125,0.022723771699055755,-0.06966945394505539,-0.015524247695744876,-0.00023126217981370154,-0.0001654505371624586,0.0007966422736841798,0.02255655046994923,0.026385563765967422,0.013986501942718648,-0.0014031517264579694,-0.0015847840348183497,-0.0005590140649358909,-0.18417981124429092
2020-11-06,-0.043467965563270684,-0.003609447673193678,0.0014203529597109255,-0.103830758964762,0.037650671483903046,0.0001153425468244655,-0.0033966103322476088,-0.00454942932351448,0.03360445727593179,0.026842433224399432,0.007405197826456886,-0.004928615981754135,-0.009561897220342125,0.022723771699055755,-0.06966945394505539
2020-11-09,0.08140878243594095,0.006407787908872229,-0.045280856143465276,0.0351745164756294,-0.06579490083593686,-0.00034754421388269094,-0.007413455378995278,-0.002883689080046162,0.04742601575054863,0.03266257945996445,0.018066747445642527,-0.00036498605227464596,-0.003609447673193678,0.0014203529597109255,-0.103830758964762
2020-11-10,0.026210923030528733,0.0,0.0033073065556014952,-0.03759100470249673,-0.05028556146344416,-0.0001156780078839408,-0.0028464380067133224,0.0009620807692025403,0.04753490686114524,0.03245220140061958,0.01874314515598796,0.002275585206095348,0.006407787908872229,-0.045280856143465276,0.0351745164756294
2020-11-11,0.0021736550303402187,0.0011969078482294722,-0.00433598220930235,-0.05597309498022908,-0.008090612637129506,-0.00023169160130022152,0.001591503426359864,0.0017617065627853277,0.046481544346287845,0.03221621408580252,0.011417487715111274,0.0014581373992378437,0.0,0.0033073065556014952,-0.03759100470249673
2020-11-12,-0.007993304816218995,0.0,0.006042387508780373,0.07790821765828819,0.03315661813073352,0.00011580327753949207,0.005676494781965088,0.0027964534737334066,0.04634640634560904,0.03196746765887666,0.011666418023464046,9.273200003139094e-05,0.0011969078482294722,-0.00433598220930235,-0.05597309498022908
2020-11-13,-0.024370384276141636,-0.0019955860561074075,0.006796565090032186,-0.09294611104371886,-0.053674366321433985,0.0,-0.0013329428840304597,-7.984644425652068e-05,0.04116389458280521,0.03241042406889357,0.015485934280889856,-0.000974845118300369,0.0,0.006042387508780373,0.07790821765828819
2020-11-16,0.029706347049466734,-0.0024000404481439993,-5.650286865533134e-05,-0.02854198586938602,-0.028384167128190425,0.00023156633164463195,-0.0007503209130082714,-0.0013573445435719714,0.022910885700652608,0.03309180518106612,0.0051454472035950116,0.000532837424817007,-0.0019955860561074075,0.006796565090032186,-0.09294611104371886
2020-11-17,0.0021747055106989934,-0.0016032044535998127,-0.0036759204841880807,0.01151466763142195,-0.03936569029535749,-0.0001156780078839408,0.0025824994241076997,0.001676400745988355,0.019679671098700686,0.03309109493686462,0.0003382036996290633,0.0006946720608603976,-0.0024000404481439993,-5.650286865533134e-05,-0.02854198586938602
2020-11-18,0.009369423247754666,0.0004010206948329574,-0.005738783845972931,0.04855953279402306,0.021506194418332493,0.0,-0.0003327248130465432,0.00031888162898530186,0.020105944687476306,0.032985084985169034,0.0017773573431119527,0.0004116953227463583,-0.0016032044535998127,-0.0036759204841880807,0.01151466763142195
2020-11-19,-0.001914744841639954,-0.0016051345075157196,-0.0018822296869570197,-0.031099397900646572,0.006060598089218412,0.0002319332294714952,0.0010811112465945495,0.0010361181734773175,0.01954336235363163,0.03197828303155887,0.0029930693380277613,0.0019919428262718235,0.0004010206948329574,-0.005738783845972931,0.04855953279402306
2020-11-20,0.009774778787540888,0.0012041138126828795,0.003021229432643738,0.025209629635621903,-0.0531804865943348,0.00011594644547076141,0.0017442731167667403,0.002228038662838318,0.012163743313379162,0.031889637994281135,0.009822101950764264,0.0017372348760614574,-0.0016051345075157196,-0.0018822296869570197,-0.031099397900646572
2020-11-23,0.02135980317969149,0.0016032044535998049,-0.019890324232127853,-0.04487383146656208,-0.026520583878135325,0.0,-0.001993459481163397,-0.0007952672942546971,0.008882975193647176,0.0317706147498724,0.008152793176809217,0.0036891503277644883,0.0012041138126828795,0.003021229432643738,0.025209629635621903
2020-11-24,0.042065959873293826,-0.004817258727310368,-0.015447030279527764,-0.04605782309256614,0.0011677973168068877,0.0001153425468244655,-0.0015813350374296149,0.0003183570710761696,0.016671321944280615,0.03166487613173653,0.016131044049328185,0.00725928468310816,0.0016032044535998049,-0.019890324232127853,-0.04487383146656208
2020-11-25,0.017656588612605124,-0.0016110386056511982,-0.0004718480371509017,-0.018186530403068956,0.01666708044982595,0.00011591963298920128,0.0003329029387722136,0.001668191664525303,0.01623733544853347,0.03147408621146076,0.017788477122298273,0.0068688487918849165,-0.004817258727310368,-0.015447030279527764,-0.04605782309256614
2020-11-27,-0.003945649778886596,-0.002017325369447312,-0.010198732236165305,-0.01948267116338398,0.059056875478671104,0.0,0.0029928552974289664,0.0024577105807704713,0.01686664349608844,0.02807135860287886,0.01738229613484895,0.009379435708125276,-0.0016110386056511982,-0.0004718480371509017,-0.018186530403068956
2020-11-30,-0.004181774090930417,0.0024202853113367236,-0.006697358920117144,-0.0130405353781403,0.02479288931745828,0.00023091358400357105,-0.0006642816038989184,0.0011080035665797443,0.019404331875636734,0.0265454067079081,0.014590985559154687,0.010759983481160314,-0.002017325369447312,-0.010198732236165305,-0.01948267116338398
2020-12-01,-0.017577511653443928,-0.008903280635737311,0.02084085881536413,0.009675971098775943,0.00924575697462749,-0.000543966808609508,-0.005333630026303184,-0.0022747860345724786,0.023408784706885902,0.02686934927368059,0.006803522592527603,0.010425885068232596,0.0024202853113367236,-0.006697358920117144,-0.0130405353781403
2020-12-02,0.01625327014458243,-0.0012202763682504316,0.007493385024315116,0.019075428822967075,-0.04557427933345442,0.00023167471792355014,-0.0016723596412130128,0.0007138907553948546,0.015037320750592434,0.026602727172399053,0.0016409846467853226,0.009861705820831153,-0.008903280635737311,0.02084085881536413,0.009675971098775943
2020-12-03,0.00791910468476718,-0.005305022587905554,0.007842668530553789,0.005182607989974634,-0.10930874309840724,0.0002319162069689763,0.0026745488789016317,0.0027719201918347067,0.012927060412146463,0.02643779556050279,-0.000306512138782266,0.009151713925877134,-0.0012202763682504316,0.007493385024315116,0.019075428822967075
2020-12-04,0.013493108899260618,0.0012266757553350222,-0.00283945502654119,-0.023295550833789355,-0.0658580873327184,-0.00011580378836949398,-0.0039313376913852355,-0.0021376978677758365,0.014007138544151138,0.025581585749801374,0.003181239596847177,0.00794653138609318,-0.005305022587905554,0.007842668530553789,0.005182607989974634
2020-12-07,-0.01086731012820308,0.0016334050527577872,0.014803945459514797,0.02423489098979527,-0.017364283790052767,0.00023129905215905469,0.0030961306308102308,0.002612121892886302,0.015157574188915035,0.025638718946389992,0.0018441323893926438,0.00786894311132079,0.0012266757553350222,-0.00283945502654119,-0.023295550833789355
2020-12-08,-0.003502627333677229,0.0012231745176593566,0.003481841534737405,-0.029539972499347485,0.0005306568837783385,-0.00023129905215901644,0.0010019505831808766,0.001658497877965833,0.011519280898307878,0.02298331364033434,0.004659109253345984,0.009772054455587143,0.0016334050527577872,0.014803945459514797,0.02423489098979527
2020-12-09,-0.0017558831836880042,0.00040739258591222484,-0.017241806434506103,0.07407343742717004,0.047146769771670254,-0.00011611241859959371,-0.0014198158482690952,-0.001263220282950043,0.009651903570430793,0.01618081597994883,0.0010572785876918974,0.00581183228322386,0.0012231745176593566,0.003481841534737405,-0.029539972499347485
2020-12-10,0.027303935187085942,-0.0028554143953609503,-0.0019148863181888906,0.011163321774025342,0.004544322448007174,0.0002319162069689763,0.0022539014605566826,0.002288929953311477,0.015323878137329211,0.016251318115986315,0.00493424468815565,0.005863880481155155,0.00040739258591222484,-0.017241806434506103,0.07407343742717004
2020-12-11,-0.004499184620250388,0.00244802180944884,0.001856945469586849,0.0344786065380977,-0.004797444969539869,0.0005788178694599481,0.001999726333994594,-7.889106352808076e-05,0.014918745518516107,0.016391708027646164,0.0013357859842534488,0.0055461262120794115,-0.0028554143953609503,-0.0019148863181888906,0.011163321774025342
2020-12-14,0.008978298393152485,-0.002856579570417246,-0.005522859199322822,0.058730174675997,0.011325168928034616,-0.00011642513871828292,-0.0005825347920153786,0.0,0.013425709264864945,0.01610669036018556,0.005304907688524562,0.006354297793478054,0.00244802180944884,0.001856945469586849,0.0344786065380977
2020-12-15,0.013317969794361985,-0.0032746605667609086,0.013893989774039692,-0.0769124975126432,-0.015637114029649082,0.0,-0.000999838955769602,0.0018118448822522187,0.012757827701598126,0.014535056687915273,0.008669027114132404,0.008148981320644892,-0.002856579570417246,-0.005522859199322822,0.058730174675997
2020-12-16,0.00419113701967302,-0.0012307017632105309,0.005503920929853093,-0.01718479808955007,-0.01691913836475867,0.0,-0.0008339515562178748,-7.853908123782806e-05,0.011782911416276505,0.013684481607624498,0.009858431154804611,0.006933971319226144,-0.0032746605667609086,0.013893989774039692,-0.0769124975126432
2020-12-17,0.011229082719173514,-0.005350966223887993,0.01046541004295572,-0.025659732864673365,-0.048195709674530504,2.3600785631840187e-05,-0.0007265732922684623,0.0005743271892061563,0.007092265226512778,0.013669663886857605,0.006643460661222124,0.007365132138677311,-0.0012307017632105309,0.005503920929853093,-0.01718479808955007
2020-12-18,0.01518596535591903,0.0012373889595548072,-0.0016988680965652808,-0.01655213009279471,0.007836843436904248,-0.00011535413165709637,-0.0008357549226570082,-0.00047231372987418304,0.004257808146398502,0.013770859467762455,0.010580490656456007,0.007642110334304186,-0.005350966223887993,0.01046541004295572,-0.025659732864673365
2020-12-21,-0.028089347654327416,0.002058859818407678,-0.0031789169989821435,0.1539519795146319,0.11217438703737824,0.0,0.0006686026568402908,-0.00015722423870170605,0.017961785957133013,0.01572499720353426,0.0031669614469600274,0.006395700676557165,0.0012373889595548072,-0.0016988680965652808,-0.01655213009279471
2020-12-22,-0.015196603221750324,0.005333404020561791,-0.007934507183398202,-0.03766390983153792,0.011959003650712409,0.0,0.001669624818725071,0.0009440508012688046,0.018453078205912462,0.016386925205925086,-0.0025359531562624345,0.005206587247543297,0.002058859818407678,-0.0031789169989821435,0.1539519795146319
2020-12-23,0.0231248160621361,-0.004511080694556956,0.006625879072275585,-0.038709085799429485,-0.05297155230886568,0.0002307932823734926,-0.002087556292693378,0.0004718706387533474,0.02181506861851589,0.016478189443594905,0.001250782652230182,0.005290635480040659,0.005333404020561791,-0.007934507183398202,-0.03766390983153792
2020-12-24,0.002283355680046922,0.0008218233848245541,0.003977347328631379,-0.07943508686780049,-0.012106063281342757,-0.00023079328237338306,0.0014202121263861525,0.0003931032931660615,0.021148778946444687,0.014163102135720728,-0.0005383627555951364,0.003396225756552711,-0.004511080694556956,0.006625879072275585,-0.038709085799429485
2020-12-28,-0.012728405960871068,0.0,-0.003635744312567208,0.007864952436142986,0.006575601033967942,0.00011535413165701041,8.321045641957595e-05,0.0007070391885269881,0.019586881051407476,0.01418546942453132,-0.006121237018953156,0.0019493212530538456,0.0008218233848245541,0.003977347328631379,-0.07943508686780049
2020-12-29,0.00794819227914568,-0.0032909129434245867,0.003635744312567162,0.06165414262935527,-0.026307194820604632,0.0,-0.00016678470214012667,-0.00047128002609550713,0.015733671983065217,0.014175772059870962,0.0010862709677414632,0.0025156946843887156,0.0,-0.003635744312567208,0.007864952436142986
2020-12-30,0.008298834341118354,-0.00412886335355274,0.007626026694655132,-0.013522538154814088,-0.01643875470587105,0.0001154391507163636,0.0006676852241475556,0.0007853433637802863,0.012910031928434507,0.01414252713850033,0.005785358480315199,0.0031100093716291337,-0.0032909129434245867,0.003635744312567162,0.06165414262935527
2020-12-31,0.0024762482613758085,0.0028919845244180513,0.0037072651943418997,-0.0008787547824950818,-0.004746751795475741,-0.00011543915071630664,0.000667239718030263,0.0021172443320700116,0.008539561586193949,0.013329477573663307,0.0016556449201631403,0.004064950319953883,-0.00412886335355274,0.007626026694655132,-0.013522538154814088
2021-01-04,-0.018723274881639867,0.0008247852433221892,0.02201425891234798,0.1701599662950753,0.1074201748597908,0.0001154391507163636,0.0002495835239369114,0.00109619499539778,0.012433292949946963,0.013903223257832388,-0.0025456811921742177,0.0023994005568004403,0.0028919845244180513,0.0037072651943418997,-0.0008787547824950818
2021-01-05,0.04736921199584524,-0.005787478862682896,0.0029572490918935946,-0.062340930777420214,-0.04194044744304424,0.0,-0.002336062606995075,-0.0003129128017359494,0.023894617781829428,0.017005438983314778,0.009473842399169045,0.004277977095423205,0.0008247852433221892,0.02201425891234798,0.1701599662950753
